userid,interface,commandsetid,parentisdiff,time,errors,commandid,parenterrors
byTfvSk6X,R,0,t,2698,0,19,0
byTfvSk6X,R,0,t,2182,0,2,0
byTfvSk6X,R,0,f,1969,0,0,0
byTfvSk6X,R,0,t,3026,0,55,0
byTfvSk6X,R,0,t,2915,0,16,0
byTfvSk6X,R,0,t,2566,0,2,0
byTfvSk6X,R,0,f,1484,0,0,0
byTfvSk6X,R,0,t,3553,0,50,1
byTfvSk6X,R,0,f,1475,0,50,0
byTfvSk6X,R,0,f,1654,0,55,0
byTfvSk6X,R,0,t,2587,0,19,0
byTfvSk6X,R,0,f,1574,0,16,0
byTfvSk6X,R,0,t,2591,0,55,0
byTfvSk6X,R,0,f,1542,0,50,0
byTfvSk6X,R,0,t,2372,0,2,0
byTfvSk6X,R,0,t,2623,0,19,0
byTfvSk6X,R,0,f,1407,0,19,0
byTfvSk6X,R,0,t,2543,0,55,0
byTfvSk6X,R,0,t,2080,0,0,0
byTfvSk6X,R,0,f,1721,0,2,0
byTfvSk6X,R,0,f,1221,0,2,0
byTfvSk6X,R,0,t,2623,0,50,0
byTfvSk6X,R,0,t,2566,0,19,0
byTfvSk6X,R,0,t,2837,0,55,0
byTfvSk6X,R,0,f,1451,0,55,0
byTfvSk6X,R,0,t,2777,0,2,0
byTfvSk6X,R,0,t,2653,0,55,0
byTfvSk6X,R,0,t,2769,0,16,0
byTfvSk6X,R,0,t,2801,0,0,0
byTfvSk6X,R,0,t,2407,0,16,0
byTfvSk6X,R,0,t,2024,0,0,0
byTfvSk6X,R,0,t,2614,0,19,0
byTfvSk6X,C,0,f,4836,0,55,0
byTfvSk6X,C,0,t,2127,0,19,0
byTfvSk6X,C,0,f,1554,0,19,0
byTfvSk6X,C,0,f,1586,0,16,0
byTfvSk6X,C,0,t,1678,0,50,0
byTfvSk6X,C,0,f,1679,0,55,0
byTfvSk6X,C,0,f,1451,0,55,0
byTfvSk6X,C,0,t,1596,0,16,0
byTfvSk6X,C,0,f,1329,0,16,0
byTfvSk6X,C,0,f,1440,0,16,0
byTfvSk6X,C,0,t,1631,0,0,0
byTfvSk6X,C,0,t,4166,0,19,0
byTfvSk6X,C,0,f,1598,0,19,0
byTfvSk6X,C,0,t,1544,0,2,0
byTfvSk6X,C,0,f,1419,0,2,0
byTfvSk6X,C,0,t,1630,0,16,0
byTfvSk6X,C,0,t,1646,0,50,0
byTfvSk6X,C,0,f,1521,0,50,0
byTfvSk6X,C,0,t,1573,0,0,0
byTfvSk6X,C,0,t,1486,0,50,0
byTfvSk6X,C,0,t,1273,0,2,0
byTfvSk6X,C,0,f,1802,0,0,0
byTfvSk6X,C,0,t,1741,0,19,0
byTfvSk6X,C,0,t,2013,0,55,0
byTfvSk6X,C,0,t,1743,0,16,0
byTfvSk6X,C,0,t,1305,0,2,0
byTfvSk6X,C,0,t,1663,0,19,0
byTfvSk6X,C,0,t,1700,0,0,0
byTfvSk6X,C,0,t,1407,0,16,0
byTfvSk6X,C,0,t,3995,0,0,0
byTfvSk6X,C,0,t,1518,0,50,0
byTfvSk6X,C,0,t,1488,0,0,0
byTfvSk6X,C,0,f,1542,0,0,0
byTfvSk6X,C,0,t,1586,0,55,0
byTfvSk6X,C,0,t,1329,0,0,0
byTfvSk6X,C,0,t,2170,0,16,0
byTfvSk6X,C,0,t,1857,0,55,0
byTfvSk6X,C,0,t,1823,0,19,0
byTfvSk6X,C,0,t,2113,0,50,0
byTfvSk6X,C,0,t,4231,0,0,0
byTfvSk6X,C,0,f,1543,0,2,0
byTfvSk6X,C,0,t,1542,0,50,0
byTfvSk6X,C,0,f,1450,0,50,0
byTfvSk6X,C,0,f,1396,0,50,0
byTfvSk6X,C,0,f,1508,0,50,0
byTfvSk6X,C,0,t,1359,0,0,0
byTfvSk6X,C,0,f,1869,0,2,0
byTfvSk6X,C,0,t,1778,0,16,0
byTfvSk6X,C,0,f,1405,0,16,0
byTfvSk6X,C,0,f,1643,0,16,0
byTfvSk6X,C,0,t,1532,0,2,0
byTfvSk6X,C,0,t,1900,0,55,0
byTfvSk6X,C,0,t,1923,0,19,0
byTfvSk6X,C,0,t,1632,0,50,0
byTfvSk6X,C,0,t,1586,0,0,0
byTfvSk6X,C,0,t,1385,0,16,0
byTfvSk6X,C,0,t,1486,0,0,0
byTfvSk6X,C,0,t,2195,0,55,0
byTfvSk6X,C,0,f,2373,0,55,0
byTfvSk6X,C,0,f,1553,0,55,0
byTfvSk6X,C,0,f,1723,0,50,0
byTfvSk6X,C,0,f,1698,0,55,0
byTfvSk6X,C,0,t,1844,0,0,0
byTfvSk6X,C,0,f,1630,0,2,0
byTfvSk6X,C,0,f,1396,0,2,0
byTfvSk6X,C,0,t,1633,0,50,0
byTfvSk6X,C,0,f,1581,0,55,0
byTfvSk6X,C,0,t,1576,0,0,0
byTfvSk6X,C,0,f,2204,0,2,0
byTfvSk6X,C,0,f,1517,0,0,0
byTfvSk6X,C,0,f,1532,0,2,0
byTfvSk6X,C,0,t,1847,0,19,0
byTfvSk6X,C,0,t,1360,0,2,0
byTfvSk6X,C,0,t,1676,0,19,0
byTfvSk6X,C,0,t,1732,0,2,0
byTfvSk6X,C,0,t,1563,0,55,0
byTfvSk6X,C,0,t,1845,0,19,0
byTfvSk6X,C,0,t,1441,0,2,0
byTfvSk6X,C,0,t,2116,0,19,0
byTfvSk6X,C,0,f,1425,0,19,0
byTfvSk6X,C,0,f,1631,0,16,0
byTfvSk6X,C,0,t,1667,0,55,0
byTfvSk6X,C,0,t,1488,0,2,0
byTfvSk6X,C,0,t,1629,0,19,0
byTfvSk6X,C,0,f,1618,0,16,0
byTfvSk6X,C,0,t,1832,0,50,0
byTfvSk6X,C,0,f,1499,0,55,0
byTfvSk6X,C,0,t,1551,0,19,0
byTfvSk6X,C,0,f,1684,0,16,0
byTfvSk6X,C,0,t,1723,0,50,0
b1UBTLypQ,C,0,f,9112,0,55,0
b1UBTLypQ,C,0,t,1635,0,0,0
b1UBTLypQ,C,0,t,1699,0,50,0
b1UBTLypQ,C,0,f,3711,0,55,0
b1UBTLypQ,C,0,t,1459,0,0,0
b1UBTLypQ,C,0,f,1235,0,0,0
b1UBTLypQ,C,0,t,2108,0,19,0
b1UBTLypQ,C,0,t,2324,0,55,0
b1UBTLypQ,C,0,f,2061,0,50,0
b1UBTLypQ,C,0,t,4249,0,0,0
b1UBTLypQ,C,0,f,1272,0,0,0
b1UBTLypQ,C,0,f,1678,0,2,0
b1UBTLypQ,C,0,t,2110,0,55,0
b1UBTLypQ,C,0,t,2068,0,16,0
b1UBTLypQ,C,0,t,1781,0,50,0
b1UBTLypQ,C,0,t,1509,0,16,0
b1UBTLypQ,C,0,t,1987,0,50,0
b1UBTLypQ,C,0,t,1903,0,19,0
b1UBTLypQ,C,0,t,7077,0,55,0
b1UBTLypQ,C,0,t,1420,0,2,0
b1UBTLypQ,C,0,f,1391,0,2,0
b1UBTLypQ,C,0,t,1882,0,55,0
b1UBTLypQ,C,0,f,1320,0,55,0
b1UBTLypQ,C,0,f,1266,0,55,0
b1UBTLypQ,C,0,f,1318,0,55,0
b1UBTLypQ,C,0,f,1797,0,50,0
b1UBTLypQ,C,0,t,1627,0,16,0
b1UBTLypQ,C,0,f,1282,0,16,0
b1UBTLypQ,C,0,t,1787,0,0,0
b1UBTLypQ,C,0,t,4381,0,50,0
b1UBTLypQ,C,0,t,2062,0,16,0
b1UBTLypQ,C,0,f,5493,0,16,0
b1UBTLypQ,C,0,t,1709,0,0,0
b1UBTLypQ,C,0,t,2181,0,50,0
b1UBTLypQ,C,0,t,1626,0,2,0
b1UBTLypQ,C,0,t,1873,0,16,0
b1UBTLypQ,C,0,t,1810,0,0,0
b1UBTLypQ,C,0,t,2618,0,19,0
b1UBTLypQ,C,0,t,1530,0,2,0
b1UBTLypQ,C,0,t,2102,0,55,0
b1UBTLypQ,C,0,t,1979,0,19,0
b1UBTLypQ,C,0,f,1705,0,16,0
b1UBTLypQ,C,0,f,1795,0,19,0
b1UBTLypQ,C,0,f,1209,0,16,0
b1UBTLypQ,C,0,f,1337,0,16,0
b1UBTLypQ,C,0,t,1267,0,0,0
b1UBTLypQ,C,0,f,1620,0,2,0
b1UBTLypQ,C,0,t,1241,0,16,0
b1UBTLypQ,C,0,f,1623,0,19,0
b1UBTLypQ,C,0,t,4019,0,2,0
b1UBTLypQ,C,0,f,1466,0,2,0
b1UBTLypQ,C,0,t,2520,0,19,0
b1UBTLypQ,C,0,f,1714,0,16,0
b1UBTLypQ,C,0,t,1632,0,0,0
b1UBTLypQ,C,0,f,1346,0,2,0
b1UBTLypQ,C,0,t,1515,0,16,0
b1UBTLypQ,C,0,t,1659,0,0,0
b1UBTLypQ,C,0,t,1602,0,19,0
b1UBTLypQ,C,0,t,3921,0,55,0
b1UBTLypQ,C,0,t,1433,0,2,0
b1UBTLypQ,C,0,f,1271,0,2,0
b1UBTLypQ,C,0,t,1904,0,50,0
b1UBTLypQ,C,0,f,1519,0,50,0
b1UBTLypQ,C,0,t,1578,0,19,0
b1UBTLypQ,C,0,f,1646,0,16,0
b1UBTLypQ,C,0,t,1559,0,0,0
b1UBTLypQ,C,0,t,1576,0,16,0
b1UBTLypQ,C,0,t,3233,0,50,0
b1UBTLypQ,C,0,f,1458,0,55,0
b1UBTLypQ,C,0,f,1296,0,55,0
b1UBTLypQ,C,0,t,1545,0,2,0
b1UBTLypQ,C,0,f,1326,0,0,0
b1UBTLypQ,C,0,t,1664,0,19,0
b1UBTLypQ,C,0,f,1367,0,19,0
b1UBTLypQ,C,0,t,1913,0,0,0
b1UBTLypQ,C,0,t,1915,0,55,0
b1UBTLypQ,C,0,f,2822,0,50,0
b1UBTLypQ,C,0,t,1722,0,2,0
b1UBTLypQ,C,0,t,1995,0,50,0
b1UBTLypQ,C,0,t,1531,0,19,0
b1UBTLypQ,C,0,t,1956,0,2,0
b1UBTLypQ,C,0,t,1457,0,19,0
b1UBTLypQ,C,0,t,1478,0,2,0
b1UBTLypQ,C,0,t,1810,0,50,0
b1UBTLypQ,C,0,t,1531,0,0,0
b1UBTLypQ,C,0,t,2267,0,50,0
b1UBTLypQ,C,0,t,1692,0,19,0
b1UBTLypQ,C,0,t,2323,0,55,0
b1UBTLypQ,C,0,f,2597,0,50,0
b1UBTLypQ,C,0,t,1549,0,19,0
b1UBTLypQ,R,0,f,1427,0,0,0
b1UBTLypQ,R,0,t,4243,0,16,2
b1UBTLypQ,R,0,f,2414,0,16,0
b1UBTLypQ,R,0,f,1268,0,16,0
b1UBTLypQ,R,0,t,6072,0,2,5
b1UBTLypQ,R,0,f,1707,0,0,0
b1UBTLypQ,R,0,t,5292,0,50,0
b1UBTLypQ,R,0,f,1058,0,50,0
b1UBTLypQ,R,0,t,1809,0,2,0
b1UBTLypQ,R,0,t,2647,0,55,0
b1UBTLypQ,R,0,t,5079,0,19,2
b1UBTLypQ,R,0,t,11059,0,50,5
b1UBTLypQ,R,0,f,1395,0,50,0
b1UBTLypQ,R,0,f,1837,0,55,0
b1UBTLypQ,R,0,f,1507,0,50,0
b1UBTLypQ,R,0,f,1539,0,55,0
b1UBTLypQ,R,0,t,1993,0,0,0
b1UBTLypQ,R,0,f,1789,0,2,0
b1UBTLypQ,R,0,f,1514,0,2,0
b1UBTLypQ,R,0,t,3931,0,16,1
b1UBTLypQ,R,0,t,7806,0,50,0
b1UBTLypQ,R,0,f,3705,0,50,1
b1UBTLypQ,R,0,f,1259,0,50,0
b1UBTLypQ,R,0,t,5427,0,2,3
b1UBTLypQ,R,0,t,10616,0,19,3
b1UBTLypQ,R,0,t,2668,0,50,0
b1UBTLypQ,R,0,t,3744,0,19,2
b1UBTLypQ,R,0,t,1920,0,0,0
b1UBTLypQ,R,0,f,1470,0,2,0
b1UBTLypQ,R,0,f,1250,0,2,0
b1UBTLypQ,R,0,f,1435,0,0,0
b1UBTLypQ,R,0,f,1378,0,2,0
b1UBTLypQ,R,0,t,2267,0,50,0
b1UBTLypQ,R,0,t,3786,0,19,2
b1UBTLypQ,R,0,f,1220,0,16,0
b1UBTLypQ,R,0,t,2222,0,2,0
b1UBTLypQ,R,0,f,1172,0,2,0
b1UBTLypQ,R,0,f,4433,0,0,0
b1UBTLypQ,R,0,f,1112,0,0,0
b1UBTLypQ,R,0,t,2540,0,55,0
b1UBTLypQ,R,0,t,3386,0,16,2
b1UBTLypQ,R,0,f,12506,0,16,0
b1UBTLypQ,R,0,f,1454,0,19,0
b1UBTLypQ,R,0,t,3927,0,0,0
b1UBTLypQ,R,0,t,1923,0,55,0
b1UBTLypQ,R,0,t,7621,1,19,4
b1UBTLypQ,R,0,t,2083,0,2,0
b1UBTLypQ,R,0,t,3811,0,16,2
b1UBTLypQ,R,0,t,6577,0,50,2
b1UBTLypQ,R,0,t,2050,0,0,0
b1UBTLypQ,R,0,t,3787,0,16,2
b1UBTLypQ,R,0,f,1636,0,19,0
b1UBTLypQ,R,0,t,1929,0,0,0
b1UBTLypQ,R,0,t,4532,0,16,3
b1UBTLypQ,R,0,t,2612,0,50,0
b1UBTLypQ,R,0,f,2982,0,55,0
b1UBTLypQ,R,0,t,3168,0,2,1
b1UBTLypQ,R,0,t,2300,0,55,0
b1UBTLypQ,R,0,t,1765,0,0,0
b1UBTLypQ,R,0,t,2447,0,55,0
b1UBTLypQ,R,0,t,3068,0,16,2
b1UBTLypQ,R,0,t,2392,0,50,0
b1UBTLypQ,R,0,t,4169,0,19,2
b1UBTLypQ,R,0,t,2489,0,50,0
b1UBTLypQ,R,0,f,1622,0,50,0
b1UBTLypQ,R,0,f,2216,0,55,0
b1UBTLypQ,R,0,t,2743,0,0,1
b1UBTLypQ,R,0,f,1027,0,0,0
b1UBTLypQ,R,0,t,2246,0,55,0
b1UBTLypQ,R,0,t,5851,0,19,3
b1UBTLypQ,R,0,f,1404,0,19,0
b1UBTLypQ,R,0,f,1226,0,19,0
b1UBTLypQ,R,0,t,2640,0,55,0
b1UBTLypQ,R,0,f,14449,0,55,0
b1UBTLypQ,R,0,t,3731,0,16,2
b1UBTLypQ,R,0,t,2222,0,0,0
b1UBTLypQ,R,0,f,1829,0,2,0
b1UBTLypQ,R,0,f,1695,0,2,0
b1UBTLypQ,R,0,t,7124,0,16,3
b1UBTLypQ,R,0,f,1418,0,19,0
b1UBTLypQ,R,0,f,1157,0,16,0
b1UBTLypQ,R,0,f,1343,0,19,0
b1UBTLypQ,R,0,t,2148,0,55,0
b1UBTLypQ,R,0,t,5328,0,2,3
b1UBTLypQ,R,0,t,4570,0,16,3
b1UBTLypQ,R,0,t,1762,0,0,0
b1UBTLypQ,R,0,t,2725,0,55,0
b1UBTLypQ,R,0,t,4490,0,19,2
b1UBTLypQ,R,0,f,1889,0,19,0
b1UBTLypQ,R,0,t,2491,0,55,0
WJEGY-JWV,R,0,f,1766,0,16,0
WJEGY-JWV,R,0,t,4396,0,55,1
WJEGY-JWV,R,0,t,2774,0,19,0
WJEGY-JWV,R,0,t,1611,0,0,0
WJEGY-JWV,R,0,t,2050,0,19,0
WJEGY-JWV,R,0,f,1016,0,16,0
WJEGY-JWV,R,0,f,1384,0,16,0
WJEGY-JWV,R,0,t,2301,0,55,0
WJEGY-JWV,R,0,t,2148,0,2,0
WJEGY-JWV,R,0,t,3558,0,19,0
WJEGY-JWV,R,0,t,3320,0,50,0
WJEGY-JWV,R,0,f,2529,0,55,0
WJEGY-JWV,R,0,t,3093,0,19,0
WJEGY-JWV,R,0,t,2550,0,55,0
WJEGY-JWV,R,0,f,1014,0,55,0
WJEGY-JWV,R,0,t,2454,0,19,0
WJEGY-JWV,R,0,t,1906,0,2,0
WJEGY-JWV,R,0,t,1916,0,16,0
WJEGY-JWV,R,0,t,1421,0,0,0
WJEGY-JWV,R,0,f,817,0,0,0
WJEGY-JWV,R,0,f,899,0,0,0
WJEGY-JWV,R,0,f,678,0,0,0
WJEGY-JWV,R,0,f,1002,0,2,0
WJEGY-JWV,R,0,t,2772,0,19,0
WJEGY-JWV,R,0,t,3657,0,50,1
WJEGY-JWV,R,0,t,1754,0,2,0
WJEGY-JWV,R,0,t,3495,0,55,0
WJEGY-JWV,R,0,f,1343,0,50,0
WJEGY-JWV,R,0,f,922,0,50,0
WJEGY-JWV,R,0,t,1619,0,2,0
WJEGY-JWV,R,0,t,3424,0,50,0
WJEGY-JWV,R,0,t,1739,0,0,0
WJEGY-JWV,R,0,t,2142,0,19,0
WJEGY-JWV,R,0,t,2201,0,50,0
WJEGY-JWV,R,0,t,2221,0,2,0
WJEGY-JWV,R,0,f,1074,0,0,0
WJEGY-JWV,R,0,t,2712,0,55,1
WJEGY-JWV,R,0,f,1232,0,50,0
WJEGY-JWV,R,0,t,1939,0,2,0
WJEGY-JWV,R,0,t,1644,0,16,0
WkT9tbkZE,C,0,f,1285,0,0,0
WkT9tbkZE,C,0,t,1746,0,19,0
WkT9tbkZE,C,0,f,1216,0,16,0
WkT9tbkZE,C,0,t,1100,0,50,0
WkT9tbkZE,C,0,t,1036,0,0,0
WkT9tbkZE,C,0,f,1088,0,2,0
WkT9tbkZE,C,0,t,1279,0,16,0
WkT9tbkZE,C,0,t,1551,0,50,0
WkT9tbkZE,C,0,t,1074,0,0,0
WkT9tbkZE,C,0,t,1477,0,55,0
WkT9tbkZE,C,0,f,1325,0,55,0
WkT9tbkZE,C,0,t,1073,0,2,0
WkT9tbkZE,C,0,f,872,0,2,0
WkT9tbkZE,C,0,f,1156,0,2,0
WkT9tbkZE,C,0,t,1232,0,16,0
WkT9tbkZE,C,0,f,1069,0,19,0
WkT9tbkZE,C,0,t,1077,0,2,0
WkT9tbkZE,C,0,t,1283,0,19,0
WkT9tbkZE,C,0,f,1301,0,19,0
WkT9tbkZE,C,0,f,1180,0,19,0
WkT9tbkZE,C,0,f,1256,0,16,0
WkT9tbkZE,C,0,f,1883,0,19,0
WkT9tbkZE,C,0,f,1219,0,16,0
WkT9tbkZE,C,0,t,1156,0,55,0
WkT9tbkZE,C,0,f,1068,0,55,0
WkT9tbkZE,C,0,t,1063,0,19,0
WkT9tbkZE,C,0,f,1340,0,16,0
WkT9tbkZE,C,0,t,1181,0,50,0
WkT9tbkZE,C,0,t,1095,0,0,0
WkT9tbkZE,C,0,f,899,0,0,0
WkT9tbkZE,C,0,f,963,0,2,0
WkT9tbkZE,C,0,f,878,0,0,0
WJEGY-JWV,C,0,f,1060,0,0,0
WkT9tbkZE,C,0,t,1163,0,16,0
WJEGY-JWV,C,0,t,1699,0,55,0
WkT9tbkZE,C,0,t,1299,0,50,0
WJEGY-JWV,C,0,f,1416,0,50,0
WkT9tbkZE,C,0,f,1094,0,50,0
WJEGY-JWV,C,0,t,849,0,0,0
WkT9tbkZE,C,0,f,1170,0,55,0
WJEGY-JWV,C,0,t,1788,0,50,0
WkT9tbkZE,C,0,f,1090,0,50,0
WJEGY-JWV,C,0,t,1025,0,0,0
WkT9tbkZE,C,0,f,1254,0,55,0
WJEGY-JWV,C,0,f,1053,0,2,0
WkT9tbkZE,C,0,t,1689,0,0,0
WJEGY-JWV,C,0,f,949,0,2,0
WJEGY-JWV,C,0,f,877,0,2,0
WkT9tbkZE,C,0,t,1279,0,50,0
WJEGY-JWV,C,0,f,919,0,0,0
WJEGY-JWV,C,0,t,1777,0,19,0
WJEGY-JWV,C,0,f,972,0,16,0
WJEGY-JWV,C,0,t,1666,0,50,0
WJEGY-JWV,C,0,t,1041,0,0,0
WJEGY-JWV,C,0,f,831,0,2,0
WJEGY-JWV,C,0,t,1759,0,50,0
WJEGY-JWV,C,0,f,948,0,50,0
WJEGY-JWV,C,0,t,1052,0,16,0
WJEGY-JWV,C,0,f,1416,0,19,0
WJEGY-JWV,C,0,t,849,0,0,0
WJEGY-JWV,C,0,t,1325,0,19,0
WJEGY-JWV,C,0,f,1124,0,19,0
WJEGY-JWV,C,0,t,4664,0,55,0
WJEGY-JWV,C,0,f,1115,0,55,0
WJEGY-JWV,C,0,t,1056,0,2,0
WJEGY-JWV,C,0,t,1405,0,55,0
WJEGY-JWV,C,0,t,1046,0,2,0
WJEGY-JWV,C,0,t,904,0,16,0
WJEGY-JWV,C,0,f,1045,0,16,0
WJEGY-JWV,C,0,t,2327,0,55,0
WJEGY-JWV,C,0,f,1176,0,55,0
WJEGY-JWV,C,0,f,1363,0,50,0
WJEGY-JWV,C,0,f,1509,0,55,0
WygZRW1ZN,R,1,f,11514,0,4,4
WJEGY-JWV,C,0,t,1219,0,2,0
WJEGY-JWV,C,0,t,1207,0,16,0
WJEGY-JWV,C,0,f,841,0,16,0
WygZRW1ZN,R,1,t,2973,0,54,0
WJEGY-JWV,C,0,f,1336,0,19,0
WJEGY-JWV,C,0,t,919,0,0,0
WJEGY-JWV,C,0,t,1723,0,19,0
WygZRW1ZN,R,1,f,5236,0,55,0
WJEGY-JWV,C,0,f,1019,0,19,0
WygZRW1ZN,R,1,t,10757,0,4,4
WygZRW1ZN,R,1,t,2925,0,54,0
WygZRW1ZN,R,1,t,3203,0,54,0
WygZRW1ZN,R,1,f,3219,0,55,0
WygZRW1ZN,R,1,t,8216,0,23,3
WygZRW1ZN,R,1,t,3858,0,55,0
WygZRW1ZN,R,1,t,5181,0,11,1
WkT9tbkZE,R,0,f,1735,0,19,0
WkT9tbkZE,R,0,t,1605,0,55,0
WkT9tbkZE,R,0,f,1024,0,50,0
WkT9tbkZE,R,0,t,1702,0,16,0
WkT9tbkZE,R,0,f,1041,0,16,0
WkT9tbkZE,R,0,f,1570,0,19,0
WkT9tbkZE,R,0,t,1352,0,2,0
WkT9tbkZE,R,0,t,2082,0,16,0
WkT9tbkZE,R,0,t,1231,0,0,0
WkT9tbkZE,R,0,t,2436,0,50,0
WkT9tbkZE,R,0,t,3097,0,50,0
WkT9tbkZE,R,0,t,2136,0,19,0
WkT9tbkZE,R,0,t,3560,0,55,0
WkT9tbkZE,R,0,t,1772,0,19,0
WkT9tbkZE,R,0,f,1245,0,16,0
WygZRW1ZN,R,1,f,37995,1,4,13
WkT9tbkZE,R,0,t,1260,0,0,0
WkT9tbkZE,R,0,f,972,0,0,0
WygZRW1ZN,R,1,t,3133,0,54,0
WkT9tbkZE,R,0,t,1680,0,50,0
WkT9tbkZE,R,0,t,1503,0,2,0
WygZRW1ZN,R,1,t,3559,0,15,0
WkT9tbkZE,R,0,t,1651,0,50,0
WkT9tbkZE,R,0,t,3122,0,16,0
WygZRW1ZN,R,1,f,4431,0,23,0
WkT9tbkZE,R,0,t,2008,0,55,0
WygZRW1ZN,R,1,f,1866,0,15,0
WkT9tbkZE,R,0,t,1311,0,0,0
WkT9tbkZE,R,0,t,1812,0,16,0
WygZRW1ZN,R,1,f,2311,0,23,0
WkT9tbkZE,R,0,t,1588,0,2,0
WkT9tbkZE,R,0,f,1138,0,2,0
WkT9tbkZE,R,0,f,679,0,2,0
WkT9tbkZE,R,0,f,721,0,2,0
WygZRW1ZN,R,1,f,9409,0,23,0
WygZRW1ZN,R,1,f,9587,0,23,0
WygZRW1ZN,R,1,f,9589,0,23,0
WygZRW1ZN,R,1,f,9596,0,23,0
WygZRW1ZN,R,1,f,9600,1,23,0
WygZRW1ZN,R,1,f,9602,1,23,0
WygZRW1ZN,R,1,f,9611,1,23,0
WkT9tbkZE,R,0,f,1140,0,0,0
WkT9tbkZE,R,0,t,2993,0,50,0
WkT9tbkZE,R,0,f,1184,0,55,0
WygZRW1ZN,R,1,t,5231,0,4,0
WkT9tbkZE,R,0,f,1468,0,55,0
WkT9tbkZE,R,0,f,812,0,55,0
WkT9tbkZE,R,0,f,947,0,55,0
WkT9tbkZE,R,0,f,1214,0,50,0
WygZRW1ZN,R,1,t,5612,0,55,0
WkT9tbkZE,R,0,t,1202,0,0,0
WygZRW1ZN,R,1,f,2252,0,54,0
WkT9tbkZE,R,0,f,1040,0,2,0
WkT9tbkZE,R,0,t,2099,0,50,0
WkT9tbkZE,R,0,t,3702,0,19,0
-1pFPzJ-V,C,1,f,2204,0,4,0
WygZRW1ZN,R,1,t,7341,0,23,2
WkT9tbkZE,R,0,f,1281,0,19,0
-1pFPzJ-V,C,1,f,1849,0,4,0
WygZRW1ZN,R,1,f,1574,0,23,0
-1pFPzJ-V,C,1,t,1608,0,55,0
WygZRW1ZN,R,1,f,1483,0,23,0
-1pFPzJ-V,C,1,t,1691,0,11,0
WygZRW1ZN,R,1,f,3426,0,15,0
-1pFPzJ-V,C,1,t,1367,0,54,0
-1pFPzJ-V,C,1,t,1453,0,15,0
WygZRW1ZN,R,1,t,3264,0,55,0
-1pFPzJ-V,C,1,f,1623,0,23,0
-1pFPzJ-V,C,1,t,1490,0,54,0
-1pFPzJ-V,C,1,f,1583,0,55,0
WygZRW1ZN,R,1,t,6046,0,4,1
-1pFPzJ-V,C,1,t,1419,0,23,0
WygZRW1ZN,R,1,f,1819,0,11,0
-1pFPzJ-V,C,1,t,1321,0,54,0
WygZRW1ZN,R,1,f,1547,0,11,0
-1pFPzJ-V,C,1,t,1457,0,11,0
-1pFPzJ-V,C,1,t,1637,0,23,0
-1pFPzJ-V,C,1,t,1262,0,11,0
-1pFPzJ-V,C,1,f,1410,0,11,0
WygZRW1ZN,R,1,t,8313,0,23,4
-1pFPzJ-V,C,1,f,1520,0,4,0
WygZRW1ZN,R,1,f,2799,0,15,0
-1pFPzJ-V,C,1,t,1611,0,23,0
-1pFPzJ-V,C,1,t,1488,0,55,0
-1pFPzJ-V,C,1,t,1834,0,15,0
-1pFPzJ-V,C,1,t,1376,0,55,0
WygZRW1ZN,R,1,t,7721,0,11,3
-1pFPzJ-V,C,1,f,1047,0,54,0
-1pFPzJ-V,C,1,t,1340,0,4,0
-1pFPzJ-V,C,1,t,1324,0,54,0
WygZRW1ZN,R,1,t,5012,0,54,0
-1pFPzJ-V,C,1,t,1744,0,15,0
WygZRW1ZN,R,1,f,2475,0,55,0
-1pFPzJ-V,C,1,f,1533,0,15,0
-1pFPzJ-V,C,1,t,1541,0,55,0
WygZRW1ZN,R,1,t,3843,0,15,0
-1pFPzJ-V,C,1,t,1601,0,15,0
-1pFPzJ-V,C,1,t,1828,0,4,0
-1pFPzJ-V,C,1,f,2474,0,11,0
-1pFPzJ-V,C,1,t,1216,0,15,0
-1pFPzJ-V,C,1,f,1679,0,23,0
-1pFPzJ-V,C,1,t,1624,0,54,0
-1pFPzJ-V,C,1,f,1143,0,54,0
-1pFPzJ-V,C,1,t,1708,0,4,0
-1pFPzJ-V,C,1,f,1491,0,11,0
-1pFPzJ-V,C,1,t,1287,0,15,0
-1pFPzJ-V,C,1,t,1275,0,4,0
-1pFPzJ-V,C,1,f,1598,0,11,0
-1pFPzJ-V,C,1,t,1698,0,55,0
-1pFPzJ-V,C,1,f,1390,0,55,0
-1pFPzJ-V,R,1,f,2581,0,23,0
WygZRW1ZN,C,1,f,11286,0,54,0
-1pFPzJ-V,R,1,f,1854,0,15,0
WygZRW1ZN,C,1,f,15930,0,54,0
-1pFPzJ-V,R,1,t,2463,0,4,0
-1pFPzJ-V,R,1,f,2044,0,11,0
WygZRW1ZN,C,1,f,20715,0,54,0
-1pFPzJ-V,R,1,t,2911,0,23,0
WygZRW1ZN,C,1,f,23848,0,54,0
-1pFPzJ-V,R,1,f,1217,0,23,0
-1pFPzJ-V,R,1,t,3058,0,4,0
WygZRW1ZN,C,1,f,4028,0,54,0
-1pFPzJ-V,R,1,t,2468,0,15,0
-1pFPzJ-V,R,1,f,1119,0,15,0
WygZRW1ZN,C,1,t,4702,0,15,0
-1pFPzJ-V,R,1,t,2443,0,55,0
WygZRW1ZN,C,1,t,2040,0,55,0
-1pFPzJ-V,R,1,f,1215,0,54,0
WygZRW1ZN,C,1,f,1940,0,55,0
-1pFPzJ-V,R,1,f,1882,0,55,0
